NEWP_10,NEWP_5,NEWP_2,NEWP_8,Quantity_Sold,QSOLD10,QSOLD5,QSOLD2,Unit_Cost,VC_10,VC10SUM,VC_5,VC5SUM,VC_2,VC2SUM,,Sales_10_10,Rev_10_10,,Sales_10_5,Rev_10_5,,Sales_10_2,Rev_10_2,,CI_10_10,CI_10_5,CI_10_2,,SALES_5_10,REV_5_10,SALE_5_5,REV_5_5,SALE_5_2,REV_5_2,CI_5_10,CI_5_5,CI_5_2,SALE_2_10,REV_2_10,SALE_2_5,REV_2_5,SALE_2_2,REV_2_2,CI_2_10,CI_2_5,CI_2_2,SALE_8_10,REV_8_10,SALE_8_5,REV_8_5,SALE_8_2,REV_8_2,CI_8_10,CI_8_5,CI_8_2,Unit_Price,9%,SALE_9_10,REV_9_10,SALE_9_5,REV_9_5,SALE_9_2,REV_9_2,CI_9_10,CI_9_5,CI_9_2
3291.507,3474.3685,3584.0854,3364.6516,8,7.2,7.6,7.84,3459.61,24909.192,,26293.036,,27123.3424,,,23698.8504,,,25015.4532,,,25805.41488,,,,,,,25015.4532,,26405.2006,,27239.04904,,,,,25805.41488,,27239.04904,,28099.22954,,,,,24225.49152,,25571.35216,,26378.86854,,,,,3657.23,3328.0793,23962.17096,,25293.40268,,26092.14171,,,,
2591.316,2735.278,2821.6552,2648.9008,41,36.9,38.95,40.18,2782.08,102658.752,,108362.016,,111783.9744,,,95619.5604,,,100931.7582,,,104119.0769,,,,,,,100931.7582,,106539.0781,,109903.47,,,,,104119.0769,,109903.47,,113374.1059,,,,,97744.43952,,103174.6862,,106432.8341,,,,,2879.24,2620.1084,96681.99996,,102053.2222,,105275.9555,,,,
1286.496,1357.968,1400.8512,1315.0848,49,44.1,46.55,48.02,1247.1,54997.11,,58052.505,,59885.742,,,56734.4736,,,59886.3888,,,61777.53792,,,,,,,59886.3888,,63213.4104,,65209.62336,,,,,61777.53792,,65209.62336,,67268.87462,,,,,57995.23968,,61217.19744,,63150.3721,,,,,1429.44,1300.7904,57364.85664,,60551.79312,,62463.95501,,,,
2145.942,2265.161,2336.6924,2193.6296,35,31.5,33.25,34.3,2158.69,67998.735,,71776.4425,,74043.067,,,67597.173,,,71352.5715,,,73605.8106,,,,,,,71352.5715,,75316.60325,,77695.0223,,,,,73605.8106,,77695.0223,,80148.54932,,,,,69099.3324,,72938.1842,,75241.49528,,,,,2384.38,2169.7858,68348.2527,,72145.37785,,74423.65294,,,,
4395.861,4640.0755,4786.6042,4493.5468,11,9.9,10.45,10.78,4840.33,47919.267,,50581.4485,,52178.7574,,,43519.0239,,,45936.74745,,,47387.38158,,,,,,,45936.74745,,48488.78898,,50020.01389,,,,,47387.38158,,50020.01389,,51599.59328,,,,,44486.11332,,46957.56406,,48440.4345,,,,,4884.29,4444.7039,44002.56861,,46447.15576,,47913.90804,,,,
3239.343,3419.3065,3527.2846,3311.3284,24,21.6,22.8,23.52,3305.94,71408.304,,75375.432,,77755.7088,,,69969.8088,,,73857.0204,,,76189.34736,,,,,,,73857.0204,,77960.1882,,80422.08888,,,,,76189.34736,,80422.08888,,82961.73379,,,,,71524.69344,,75498.28752,,77882.44397,,,,,3599.27,3275.3357,70747.25112,,74677.65396,,77035.89566,,,,
2831.94,2989.27,3083.668,2894.872,49,44.1,46.55,48.02,2843.76,125409.816,,132377.028,,136557.3552,,,124888.554,,,131826.807,,,135989.7588,,,,,,,131826.807,,139150.5185,,143544.7454,,,,,135989.7588,,143544.7454,,148077.7374,,,,,127663.8552,,134756.2916,,139011.7534,,,,,3146.6,2863.406,126276.2046,,133291.5493,,137500.7561,,,,
4536.198,4788.209,4939.4156,4637.0024,21,18.9,19.95,20.58,4668.14,88227.846,,93129.393,,96070.3212,,,85734.1422,,,90497.1501,,,93354.95484,,,,,,,90497.1501,,95524.76955,,98541.34122,,,,,93354.95484,,98541.34122,,101653.173,,,,,87639.34536,,92508.19788,,95429.50939,,,,,5040.22,4586.6002,86686.74378,,91502.67399,,94392.23212,,,,
2679.768,2828.644,2917.9696,2739.3184,2,1.8,1.9,1.96,2953.23,5315.814,,5611.137,,5788.3308,,,4823.5824,,,5091.5592,,,5252.34528,,,,,,,5091.5592,,5374.4236,,5544.14224,,,,,5252.34528,,5544.14224,,5719.220416,,,,,4930.77312,,5204.70496,,5369.064064,,,,,2977.52,2709.5432,4877.17776,,5148.13208,,5310.704672,,,,
2636.388,2782.854,2870.7336,2694.9744,40,36,38,39.2,2654.11,95547.96,,100856.18,,104041.112,,,94909.968,,,100182.744,,,103346.4096,,,,,,,100182.744,,105748.452,,109087.8768,,,,,103346.4096,,109087.8768,,112532.7571,,,,,97019.0784,,102409.0272,,105642.9965,,,,,2929.32,2665.6812,95964.5232,,101295.8856,,104494.703,,,,
3460.059,3652.2845,3767.6198,3536.9492,19,17.1,18.05,18.62,3808.59,65126.889,,68745.0495,,70915.9458,,,59167.0089,,,62454.06495,,,64426.29858,,,,,,,62454.06495,,65923.73523,,68005.53739,,,,,64426.29858,,68005.53739,,70153.08068,,,,,60481.83132,,63841.93306,,65857.9941,,,,,3844.51,3498.5041,59824.42011,,63147.99901,,65142.14634,,,,
3538.125,3734.6875,3852.625,3616.75,39,35.1,37.05,38.22,3577.69,125576.919,,132553.4145,,136739.3118,,,124188.1875,,,131087.5313,,,135227.1375,,,,,,,131087.5313,,138370.1719,,142739.7563,,,,,135227.1375,,142739.7563,,147247.3275,,,,,126947.925,,134000.5875,,138232.185,,,,,3931.25,3577.4375,125568.0563,,132544.0594,,136729.6613,,,,
939.105,991.2775,1022.581,959.974,28,25.2,26.6,27.44,1006.14,25354.728,,26763.324,,27608.4816,,,23665.446,,,24980.193,,,25769.0412,,,,,,,24980.193,,26367.9815,,27200.6546,,,,,25769.0412,,27200.6546,,28059.62264,,,,,24191.3448,,25535.3084,,26341.68656,,,,,1043.45,949.5395,23928.3954,,25257.7507,,26055.36388,,,,
2555.757,2697.7435,2782.9354,2612.5516,17,15.3,16.15,16.66,2382.98,36459.594,,38485.127,,39700.4468,,,39103.0821,,,41275.47555,,,42578.91162,,,,,,,41275.47555,,43568.55753,,44944.40671,,,,,42578.91162,,44944.40671,,46363.70376,,,,,39972.03948,,42192.70834,,43525.10966,,,,,2839.73,2584.1543,39537.56079,,41734.09195,,43052.01064,,,,
2468.673,2605.8215,2688.1106,2523.5324,6,5.4,5.7,5.88,2388.95,12900.33,,13617.015,,14047.026,,,13330.8342,,,14071.4361,,,14515.79724,,,,,,,14071.4361,,14853.18255,,15322.23042,,,,,14515.79724,,15322.23042,,15806.09033,,,,,13627.07496,,14384.13468,,14838.37051,,,,,2742.97,2496.1027,13478.95458,,14227.78539,,14677.08388,,,,
1962.747,2071.7885,2137.2134,2006.3636,19,17.1,18.05,18.62,1922.21,32869.791,,34695.8905,,35791.5502,,,33562.9737,,,35427.58335,,,36546.34914,,,,,,,35427.58335,,37395.78243,,38576.70187,,,,,36546.34914,,38576.70187,,39794.91351,,,,,34308.81756,,36214.86298,,37358.49023,,,,,2180.83,1984.5553,33935.89563,,35821.22317,,36952.41969,,,,
2553.246,2695.093,2780.2012,2609.9848,38,34.2,36.1,37.24,2610.6,89282.52,,94242.66,,97218.744,,,87321.0132,,,92172.1806,,,95082.88104,,,,,,,92172.1806,,97292.8573,,100365.2633,,,,,95082.88104,,100365.2633,,103534.6927,,,,,89261.48016,,94220.45128,,97195.83395,,,,,2836.94,2581.6154,88291.24668,,93196.31594,,96139.3575,,,,
1952.019,2060.4645,2125.5318,1995.3972,28,25.2,26.6,27.44,2094.88,52790.976,,55723.808,,57483.5072,,,49190.8788,,,51923.7054,,,53563.40136,,,,,,,51923.7054,,54808.3557,,56539.14588,,,,,53563.40136,,56539.14588,,58324.59259,,,,,50284.00944,,53077.56552,,54753.69917,,,,,2168.91,1973.7081,49737.44412,,52500.63546,,54158.55026,,,,
1070.415,1129.8825,1165.563,1094.202,2,1.8,1.9,1.96,1036.76,1866.168,,1969.844,,2032.0496,,,1926.747,,,2033.7885,,,2098.0134,,,,,,,2033.7885,,2146.77675,,2214.5697,,,,,2098.0134,,2214.5697,,2284.50348,,,,,1969.5636,,2078.9838,,2144.63592,,,,,1189.35,1082.3085,1948.1553,,2056.38615,,2121.32466,,,,
2274.3,2400.65,2476.46,2324.84,38,34.2,36.1,37.24,2091.21,71519.382,,75492.681,,77876.6604,,,77781.06,,,82102.23,,,84694.932,,,,,,,82102.23,,86663.465,,89400.206,,,,,84694.932,,89400.206,,92223.3704,,,,,79509.528,,83926.724,,86577.0416,,,,,2527,2299.57,78645.294,,83014.477,,85635.9868,,,,
774.855,817.9025,843.731,792.074,37,33.3,35.15,36.26,407.77,13578.741,,14333.1155,,14785.7402,,,25802.6715,,,27236.15325,,,28096.2423,,,,,,,27236.15325,,28749.27288,,29657.14465,,,,,28096.2423,,29657.14465,,30593.68606,,,,,26376.0642,,27841.4011,,28720.60324,,,,,860.95,783.4645,26089.36785,,27538.77718,,28408.42277,,,,
2619.459,2764.9845,2852.2998,2677.6692,4,3.6,3.8,3.92,2900.14,10440.504,,11020.532,,11368.5488,,,9430.0524,,,9953.9442,,,10268.27928,,,,,,,9953.9442,,10506.9411,,10838.73924,,,,,10268.27928,,10838.73924,,11181.01522,,,,,9639.60912,,10175.14296,,10496.46326,,,,,2910.51,2648.5641,9534.83076,,10064.54358,,10382.37127,,,,
4119.048,4347.884,4485.1856,4210.5824,22,19.8,20.9,21.56,4275.59,84656.682,,89359.831,,92181.7204,,,81557.1504,,,86088.1032,,,88806.67488,,,,,,,86088.1032,,90870.7756,,93740.37904,,,,,88806.67488,,93740.37904,,96700.60154,,,,,83369.53152,,88001.17216,,90780.15654,,,,,4576.72,4164.8152,82463.34096,,87044.63768,,89793.41571,,,,
3602.367,3802.4985,3922.5774,3682.4196,26,23.4,24.7,25.48,3640.17,85179.978,,89912.199,,92751.5316,,,84295.3878,,,88978.4649,,,91788.31116,,,,,,,88978.4649,,93921.71295,,96887.66178,,,,,91788.31116,,96887.66178,,99947.27215,,,,,86168.61864,,90955.76412,,93828.05141,,,,,4002.63,3642.3933,85232.00322,,89967.11451,,92808.18128,,,,
1932.426,2039.783,2104.1972,1975.3688,49,44.1,46.55,48.02,1833.95,80877.195,,85370.3725,,88066.279,,,85219.9866,,,89954.4303,,,92795.09652,,,,,,,89954.4303,,94951.89865,,97950.37966,,,,,92795.09652,,97950.37966,,101043.5495,,,,,87113.76408,,91953.41764,,94857.20978,,,,,2147.14,1953.8974,86166.87534,,90953.92397,,93826.15315,,,,
477.918,504.469,520.3996,488.5384,43,38.7,40.85,42.14,481,18614.7,,19648.85,,20269.34,,,18495.4266,,,19522.9503,,,20139.46452,,,,,,,19522.9503,,20607.55865,,21258.32366,,,,,20139.46452,,21258.32366,,21929.63914,,,,,18906.43608,,19956.79364,,20587.00818,,,,,531.02,483.2282,18700.93134,,19739.87197,,20363.23635,,,,
1050.597,1108.9635,1143.9834,1073.9436,36,32.4,34.2,35.28,1050.64,34040.736,,35931.888,,37066.5792,,,34039.3428,,,35930.4174,,,37065.06216,,,,,,,35930.4174,,37926.5517,,39124.23228,,,,,37065.06216,,39124.23228,,40359.73435,,,,,34795.77264,,36728.87112,,37888.73021,,,,,1167.33,1062.2703,34417.55772,,36329.64426,,37476.89618,,,,
2594.565,2738.7075,2825.193,2652.222,13,11.7,12.35,12.74,2750.18,32177.106,,33964.723,,35037.2932,,,30356.4105,,,32042.87775,,,33054.7581,,,,,,,32042.87775,,33823.03763,,34891.13355,,,,,33054.7581,,34891.13355,,35992.95882,,,,,31030.9974,,32754.9417,,33789.30828,,,,,2882.85,2623.3935,30693.70395,,32398.90973,,33422.03319,,,,
1343.232,1417.856,1462.6304,1373.0816,32,28.8,30.4,31.36,1074.93,30957.984,,32677.872,,33709.8048,,,38685.0816,,,40834.2528,,,42123.75552,,,,,,,40834.2528,,43102.8224,,44463.96416,,,,,42123.75552,,44463.96416,,45868.08934,,,,,39544.75008,,41741.68064,,43059.83898,,,,,1492.48,1358.1568,39114.91584,,41287.96672,,42591.79725,,,,
2681.676,2830.658,2920.0472,2741.2688,17,15.3,16.15,16.66,2742.67,41962.851,,44294.1205,,45692.8822,,,41029.6428,,,43309.0674,,,44676.72216,,,,,,,43309.0674,,45715.1267,,47158.76228,,,,,44676.72216,,47158.76228,,48647.98635,,,,,41941.41264,,44271.49112,,45669.53821,,,,,2979.64,2711.4724,41485.52772,,43790.27926,,45173.13018,,,,
1300.473,1372.7215,1416.0706,1329.3724,41,36.9,38.95,40.18,1196.42,44147.898,,46600.559,,48072.1556,,,47987.4537,,,50653.42335,,,52253.00514,,,,,,,50653.42335,,53467.50243,,55155.94987,,,,,52253.00514,,55155.94987,,56897.71671,,,,,49053.84156,,51779.05498,,53414.18303,,,,,1444.97,1314.9227,48520.64763,,51216.23917,,52833.59409,,,,
4248.243,4484.2565,4625.8646,4342.6484,36,32.4,34.2,35.28,4252.17,137770.308,,145424.214,,150016.5576,,,137643.0732,,,145289.9106,,,149878.013,,,,,,,145289.9106,,153361.5723,,158204.5693,,,,,149878.013,,158204.5693,,163200.5031,,,,,140701.8082,,148518.5753,,153208.6356,,,,,4720.27,4295.4457,139172.4407,,146904.2429,,151543.3243,,,,
2104.794,2221.727,2291.8868,2151.5672,46,41.4,43.7,45.08,2016.49,83482.686,,88120.613,,90903.3692,,,87138.4716,,,91979.4978,,,94884.11352,,,,,,,91979.4978,,97089.4699,,100155.4532,,,,,94884.11352,,100155.4532,,103318.2569,,,,,89074.88208,,94023.48664,,96992.64938,,,,,2338.66,2128.1806,88106.67684,,93001.49222,,95938.38145,,,,
1544.247,1630.0385,1681.5134,1578.5636,19,17.1,18.05,18.62,1265.48,21639.708,,22841.914,,23563.2376,,,26406.6237,,,27873.65835,,,28753.87914,,,,,,,27873.65835,,29422.19493,,30351.31687,,,,,28753.87914,,30351.31687,,31309.77951,,,,,26993.43756,,28493.07298,,29392.85423,,,,,1715.83,1561.4053,26700.03063,,28183.36567,,29073.36669,,,,
3874.23,4089.465,4218.606,3960.324,35,31.5,33.25,34.3,4071.01,128236.815,,135361.0825,,139635.643,,,122038.245,,,128818.1475,,,132886.089,,,,,,,128818.1475,,135974.7113,,140268.6495,,,,,132886.089,,140268.6495,,144698.1858,,,,,124750.206,,131680.773,,135839.1132,,,,,4304.7,3917.277,123394.2255,,130249.4603,,134362.6011,,,,
1647.243,1738.7565,1793.6646,1683.8484,46,41.4,43.7,45.08,1747.05,72327.87,,76346.085,,78757.014,,,68195.8602,,,71984.5191,,,74257.71444,,,,,,,71984.5191,,75983.65905,,78383.14302,,,,,74257.71444,,78383.14302,,80858.40017,,,,,69711.32376,,73584.17508,,75907.88587,,,,,1830.27,1665.5457,68953.59198,,72784.34709,,75082.80016,,,,
960.777,1014.1535,1046.1794,982.1276,40,36,38,39.2,601.86,21666.96,,22870.68,,23592.912,,,34587.972,,,36509.526,,,37662.4584,,,,,,,36509.526,,38537.833,,39754.8172,,,,,37662.4584,,39754.8172,,41010.23248,,,,,35356.5936,,37320.8488,,38499.40192,,,,,1067.53,971.4523,34972.2828,,36915.1874,,38080.93016,,,,
2797.47,2952.885,3046.134,2859.636,28,25.2,26.6,27.44,2873.53,72412.956,,76435.898,,78849.6632,,,70496.244,,,74412.702,,,76762.5768,,,,,,,74412.702,,78546.741,,81027.1644,,,,,76762.5768,,81027.1644,,83585.91696,,,,,72062.8272,,76066.3176,,78468.41184,,,,,3108.3,2828.553,71279.5356,,75239.5098,,77615.49432,,,,
2724.966,2876.353,2967.1852,2785.5208,1,0.9,0.95,0.98,2928.74,2635.866,,2782.303,,2870.1652,,,2452.4694,,,2588.7177,,,2670.46668,,,,,,,2588.7177,,2732.53535,,2818.82594,,,,,2670.46668,,2818.82594,,2907.841496,,,,,2506.96872,,2646.24476,,2729.810384,,,,,3027.74,2755.2434,2479.71906,,2617.48123,,2700.138532,,,,
3371.319,3558.6145,3670.9918,3446.2372,42,37.8,39.9,41.16,3587.74,135616.572,,143150.826,,147671.3784,,,127435.8582,,,134515.6281,,,138763.49,,,,,,,134515.6281,,141988.7186,,146472.5728,,,,,138763.49,,146472.5728,,151098.0225,,,,,130267.7662,,137504.8643,,141847.1232,,,,,3745.91,3408.7781,128851.8122,,136010.2462,,140305.3066,,,,
1146.582,1210.281,1248.5004,1172.0616,18,16.2,17.1,17.64,1239.09,20073.258,,21188.439,,21857.5476,,,18574.6284,,,19606.5522,,,20225.70648,,,,,,,19606.5522,,20695.8051,,21349.35684,,,,,20225.70648,,21349.35684,,22023.54706,,,,,18987.39792,,20042.25336,,20675.16662,,,,,1273.98,1159.3218,18781.01316,,19824.40278,,20450.43655,,,,
2237.526,2361.833,2436.4172,2287.2488,48,43.2,45.6,47.04,2246.67,97056.144,,102448.152,,105683.3568,,,96661.1232,,,102031.1856,,,105253.223,,,,,,,102031.1856,,107699.5848,,111100.6243,,,,,105253.223,,111100.6243,,114609.0651,,,,,98809.14816,,104298.5453,,107592.1836,,,,,2486.14,2262.3874,97735.13568,,103164.8654,,106422.7033,,,,
1688.175,1781.9625,1838.235,1725.69,40,36,38,39.2,1447.72,52117.92,,55013.36,,56750.624,,,60774.3,,,64150.65,,,66176.46,,,,,,,64150.65,,67714.575,,69852.93,,,,,66176.46,,69852.93,,72058.812,,,,,62124.84,,65576.22,,67647.048,,,,,1875.75,1706.9325,61449.57,,64863.435,,66911.754,,,,
826.353,872.2615,899.8066,844.7164,33,29.7,31.35,32.34,450.72,13386.384,,14130.072,,14576.2848,,,24542.6841,,,25906.16655,,,26724.25602,,,,,,,25906.16655,,27345.39803,,28208.93691,,,,,26724.25602,,28208.93691,,29099.74544,,,,,25088.07708,,26481.85914,,27318.12838,,,,,918.17,835.5347,24815.38059,,26194.01285,,27021.1922,,,,
4370.598,4613.409,4759.0956,4467.7224,12,10.8,11.4,11.76,4389.24,47403.792,,50037.336,,51617.4624,,,47202.4584,,,49824.8172,,,51398.23248,,,,,,,49824.8172,,52592.8626,,54253.68984,,,,,51398.23248,,54253.68984,,55966.96426,,,,,48251.40192,,50932.03536,,52540.41542,,,,,4856.22,4419.1602,47726.93016,,50378.42628,,51969.32395,,,,
3356.343,3542.8065,3654.6846,3430.9284,8,7.2,7.6,7.84,3657.91,26336.952,,27800.116,,28678.0144,,,24165.6696,,,25508.2068,,,26313.72912,,,,,,,25508.2068,,26925.3294,,27775.60296,,,,,26313.72912,,27775.60296,,28652.72726,,,,,24702.68448,,26075.05584,,26898.47866,,,,,3729.27,3393.6357,24434.17704,,25791.63132,,26606.10389,,,,
1565.505,1652.4775,1704.661,1600.294,24,21.6,22.8,23.52,1542.24,33312.384,,35163.072,,36273.4848,,,33814.908,,,35693.514,,,36820.6776,,,,,,,35693.514,,37676.487,,38866.2708,,,,,36820.6776,,38866.2708,,40093.62672,,,,,34566.3504,,36486.7032,,37638.91488,,,,,1739.45,1582.8995,34190.6292,,36090.1086,,37229.79624,,,,
2736.657,2888.6935,2979.9154,2797.4716,16,14.4,15.2,15.68,3016.9,43443.36,,45856.88,,47304.992,,,39407.8608,,,41597.1864,,,42910.78176,,,,,,,41597.1864,,43908.1412,,45294.71408,,,,,42910.78176,,45294.71408,,46725.07347,,,,,40283.59104,,42521.56832,,43864.35469,,,,,3040.73,2767.0643,39845.72592,,42059.37736,,43387.56822,,,,
1327.761,1401.5255,1445.7842,1357.2668,4,3.6,3.8,3.92,1046.26,3766.536,,3975.788,,4101.3392,,,4779.9396,,,5045.4918,,,5204.82312,,,,,,,5045.4918,,5325.7969,,5493.97996,,,,,5204.82312,,5493.97996,,5667.474064,,,,,4886.16048,,5157.61384,,5320.485856,,,,,1475.29,1342.5139,4833.05004,,5101.55282,,5262.654488,,,,
4178.214,4410.337,4549.6108,4271.0632,38,34.2,36.1,37.24,4456.67,152418.114,,160885.787,,165966.3908,,,142894.9188,,,150833.5254,,,155596.6894,,,,,,,150833.5254,,159213.1657,,164240.9499,,,,,155596.6894,,164240.9499,,169427.5062,,,,,146070.3614,,154185.3815,,159054.3936,,,,,4642.46,4224.6386,144482.6401,,152509.4535,,157325.5415,,,,
844.236,891.138,919.2792,862.9968,44,39.6,41.8,43.12,618.79,24504.084,,25865.422,,26682.2248,,,33431.7456,,,35289.0648,,,36403.45632,,,,,,,35289.0648,,37249.5684,,38425.87056,,,,,36403.45632,,38425.87056,,39639.3191,,,,,34174.67328,,36073.26624,,37212.42202,,,,,938.04,853.6164,33803.20944,,35681.16552,,36807.93917,,,,
386.361,407.8255,420.7042,394.9468,27,24.3,25.65,26.46,68.99,1676.457,,1769.5935,,1825.4754,,,9388.5723,,,9910.15965,,,10223.11206,,,,,,,9910.15965,,10460.72408,,10791.06273,,,,,10223.11206,,10791.06273,,11131.83313,,,,,9597.20724,,10130.38542,,10450.29233,,,,,429.29,390.6539,9492.88977,,10020.27254,,10336.70219,,,,
2480.004,2617.782,2700.4488,2535.1152,9,8.1,8.55,8.82,2534.94,20533.014,,21673.737,,22358.1708,,,20088.0324,,,21204.0342,,,21873.63528,,,,,,,21204.0342,,22382.0361,,23088.83724,,,,,21873.63528,,23088.83724,,23817.95842,,,,,20534.43312,,21675.23496,,22359.71606,,,,,2755.56,2507.5596,20311.23276,,21439.63458,,22116.67567,,,,
2786.976,2941.808,3034.7072,2848.9088,47,42.3,44.65,46.06,2936.48,124213.104,,131113.832,,135254.2688,,,117889.0848,,,124438.4784,,,128368.1146,,,,,,,124438.4784,,131351.7272,,135499.6765,,,,,128368.1146,,135499.6765,,139778.6136,,,,,120508.8422,,127203.7779,,131220.7393,,,,,3096.64,2817.9424,119198.9635,,125821.1282,,129794.4269,,,,
3057.624,3227.492,3329.4128,3125.5712,16,14.4,15.2,15.68,2915.88,41988.672,,44321.376,,45720.9984,,,44029.7856,,,46475.8848,,,47943.54432,,,,,,,46475.8848,,49057.8784,,50607.07456,,,,,47943.54432,,50607.07456,,52205.1927,,,,,45008.22528,,47508.68224,,49008.95642,,,,,3397.36,3091.5976,44519.00544,,46992.28352,,48476.25037,,,,
722.187,762.3085,786.3814,738.2356,12,10.8,11.4,11.76,319.83,3454.164,,3646.062,,3761.2008,,,7799.6196,,,8232.9318,,,8492.91912,,,,,,,8232.9318,,8690.3169,,8964.74796,,,,,8492.91912,,8964.74796,,9247.845264,,,,,7972.94448,,8415.88584,,8681.650656,,,,,802.43,730.2113,7886.28204,,8324.40882,,8587.284888,,,,
1580.706,1668.523,1721.2132,1615.8328,31,27.9,29.45,30.38,1604.52,44766.108,,47253.114,,48745.3176,,,44101.6974,,,46551.7917,,,48021.84828,,,,,,,46551.7917,,49138.00235,,50689.72874,,,,,48021.84828,,50689.72874,,52290.45702,,,,,45081.73512,,47586.27596,,49089.00046,,,,,1756.34,1598.2694,44591.71626,,47069.03383,,48555.42437,,,,
2489.445,2627.7475,2710.729,2544.766,24,21.6,22.8,23.52,2521.03,54454.248,,57479.484,,59294.6256,,,53772.012,,,56759.346,,,58551.7464,,,,,,,56759.346,,59912.643,,61804.6212,,,,,58551.7464,,61804.6212,,63756.34608,,,,,54966.9456,,58020.6648,,59852.89632,,,,,2766.05,2517.1055,54369.4788,,57390.0054,,59202.32136,,,,
1447.884,1528.322,1576.5848,1480.0592,14,12.6,13.3,13.72,1122.07,14138.082,,14923.531,,15394.8004,,,18243.3384,,,19256.8572,,,19864.96848,,,,,,,19256.8572,,20326.6826,,20968.57784,,,,,19864.96848,,20968.57784,,21630.74346,,,,,18648.74592,,19684.78736,,20306.41222,,,,,1608.76,1463.9716,18446.04216,,19470.82228,,20085.69035,,,,
3943.701,4162.7955,4294.2522,4031.3388,45,40.5,42.75,44.1,4369.5,176964.75,,186796.125,,192694.95,,,159719.8905,,,168593.2178,,,173917.2141,,,,,,,168593.2178,,177959.5076,,183579.2816,,,,,173917.2141,,183579.2816,,189376.522,,,,,163269.2214,,172339.7337,,177782.0411,,,,,4381.89,3987.5199,161494.556,,170466.4757,,175849.6276,,,,
624.06,658.73,679.532,637.928,25,22.5,23.75,24.5,481.19,10826.775,,11428.2625,,11789.155,,,14041.35,,,14821.425,,,15289.47,,,,,,,14821.425,,15644.8375,,16138.885,,,,,15289.47,,16138.885,,16648.534,,,,,14353.38,,15150.79,,15629.236,,,,,693.4,630.994,14197.365,,14986.1075,,15459.353,,,,
2269.593,2395.6815,2471.3346,2320.0284,34,30.6,32.3,33.32,2462.55,75354.03,,79540.365,,82052.166,,,69449.5458,,,73307.8539,,,75622.83876,,,,,,,73307.8539,,77380.51245,,79824.10758,,,,,75622.83876,,79824.10758,,82344.86887,,,,,70992.86904,,74936.91732,,77303.34629,,,,,2521.77,2294.8107,70221.20742,,74122.38561,,76463.09252,,,,
3358.8,3545.4,3657.36,3433.44,3,2.7,2.85,2.94,3472.51,9375.777,,9896.6535,,10209.1794,,,9068.76,,,9572.58,,,9874.872,,,,,,,9572.58,,10104.39,,10423.476,,,,,9874.872,,10423.476,,10752.6384,,,,,9270.288,,9785.304,,10094.3136,,,,,3732,3396.12,9169.524,,9678.942,,9984.5928,,,,
1230.984,1299.372,1340.4048,1258.3392,24,21.6,22.8,23.52,1345.67,29066.472,,30681.276,,31650.1584,,,26589.2544,,,28066.4352,,,28952.74368,,,,,,,28066.4352,,29625.6816,,30561.22944,,,,,28952.74368,,30561.22944,,31526.3209,,,,,27180.12672,,28690.13376,,29596.13798,,,,,1367.76,1244.6616,26884.69056,,28378.28448,,29274.44083,,,,
3014.433,3181.9015,3282.3826,3081.4204,42,37.8,39.9,41.16,3139.99,118691.622,,125285.601,,129241.9884,,,113945.5674,,,120275.8767,,,124074.0623,,,,,,,120275.8767,,126957.8699,,130967.0657,,,,,124074.0623,,130967.0657,,135102.8678,,,,,116477.6911,,122948.674,,126831.2637,,,,,3349.37,3047.9267,115211.6293,,121612.2753,,125452.663,,,,
3846.24,4059.92,4188.128,3931.712,9,8.1,8.55,8.82,4155.46,33659.226,,35529.183,,36651.1572,,,31154.544,,,32885.352,,,33923.8368,,,,,,,32885.352,,34712.316,,35808.4944,,,,,33923.8368,,35808.4944,,36939.28896,,,,,31846.8672,,33616.1376,,34677.69984,,,,,4273.6,3888.976,31500.7056,,33250.7448,,34300.76832,,,,
1137.141,1200.3155,1238.2202,1162.4108,26,23.4,24.7,25.48,992.17,23216.778,,24506.599,,25280.4916,,,26609.0994,,,28087.3827,,,28974.35268,,,,,,,28087.3827,,29647.79285,,30584.03894,,,,,28974.35268,,30584.03894,,31549.8507,,,,,27200.41272,,28711.54676,,29618.22718,,,,,1263.49,1149.7759,26904.75606,,28399.46473,,29296.28993,,,,
4579.452,4833.866,4986.5144,4681.2176,20,18,19,19.6,4590.24,82624.32,,87214.56,,89968.704,,,82430.136,,,87009.588,,,89757.2592,,,,,,,87009.588,,91843.454,,94743.7736,,,,,89757.2592,,94743.7736,,97735.68224,,,,,84261.9168,,88943.1344,,91751.86496,,,,,5088.28,4630.3348,83346.0264,,87976.3612,,90754.56208,,,,
2873.133,3032.7515,3128.5226,2936.9804,40,36,38,39.2,2790.11,100443.96,,106024.18,,109372.312,,,103432.788,,,109179.054,,,112626.8136,,,,,,,109179.054,,115244.557,,118883.8588,,,,,112626.8136,,118883.8588,,122638.0859,,,,,105731.2944,,111605.2552,,115129.6317,,,,,3192.37,2905.0567,104582.0412,,110392.1546,,113878.2226,,,,
1760.004,1857.782,1916.4488,1799.1152,10,9,9.5,9.8,1531.2,13780.8,,14546.4,,15005.76,,,15840.036,,,16720.038,,,17248.0392,,,,,,,16720.038,,17648.929,,18206.2636,,,,,17248.0392,,18206.2636,,18781.19824,,,,,16192.0368,,17091.5944,,17631.32896,,,,,1955.56,1779.5596,16016.0364,,16905.8162,,17439.68408,,,,
