Pirces_New_Start_10,,prices_New_Strat_5,,Prices_New_Strat_2,,Quantity_Sold,,Quantity_Sold_Dec10,,,Quantity_Sold_Dec5,,,Quantity_Sold_Dec2,,,Sales_10_10,Rev_10_10,,Sales_10_5,Rev_10_5,,Sales_10_2,Rev_10_2,,Prices_New_Strat_8
316.44,,334.02,,344.568,,32,,28.8,,,30.4,,,31.36,,,9113.472,,,9619.776,,,9923.5584,,,323.472
790.281,,834.1855,,860.5282,,11,,9.9,,,10.45,,,10.78,,,7823.7819,,,8258.43645,,,8519.22918,,,807.8428
3603.6,,3803.8,,3923.92,,39,,35.1,,,37.05,,,38.22,,,126486.36,,,133513.38,,,137729.592,,,3683.68
4784.517,,5050.3235,,5209.8074,,47,,42.3,,,44.65,,,46.06,,,202385.0691,,,213628.6841,,,220374.853,,,4890.8396
4778.388,,5043.854,,5203.1336,,24,,21.6,,,22.8,,,23.52,,,103213.1808,,,108947.2464,,,112387.6858,,,4884.5744
2340.837,,2470.8835,,2548.9114,,11,,9.9,,,10.45,,,10.78,,,23174.2863,,,24461.74665,,,25234.22286,,,2392.8556
3965.22,,4185.51,,4317.684,,29,,26.1,,,27.55,,,28.42,,,103492.242,,,109241.811,,,112691.5524,,,4053.336
3603.564,,3803.762,,3923.8808,,26,,23.4,,,24.7,,,25.48,,,84323.3976,,,89008.0308,,,91818.81072,,,3683.6432
2311.317,,2439.7235,,2516.7674,,16,,14.4,,,15.2,,,15.68,,,33282.9648,,,35132.0184,,,36241.45056,,,2362.6796
2902.356,,3063.598,,3160.3432,,35,,31.5,,,33.25,,,34.3,,,91424.214,,,96503.337,,,99550.8108,,,2966.8528
899.262,,949.221,,979.1964,,20,,18,,,19,,,19.6,,,16186.716,,,17085.978,,,17625.5352,,,919.2456
4523.571,,4774.8805,,4925.6662,,46,,41.4,,,43.7,,,45.08,,,187275.8394,,,197680.0527,,,203922.5807,,,4624.0948
1882.107,,1986.6685,,2049.4054,,3,,2.7,,,2.85,,,2.94,,,5081.6889,,,5364.00495,,,5533.39458,,,1923.9316
2228.004,,2351.782,,2426.0488,,1,,0.9,,,0.95,,,0.98,,,2005.2036,,,2116.6038,,,2183.44392,,,2277.5152
3134.835,,3308.9925,,3413.487,,47,,42.3,,,44.65,,,46.06,,,132603.5205,,,139970.3828,,,144390.5001,,,3204.498
1676.349,,1769.4795,,1825.3578,,1,,0.9,,,0.95,,,0.98,,,1508.7141,,,1592.53155,,,1642.82202,,,1713.6012
1418.031,,1496.8105,,1544.0782,,17,,15.3,,,16.15,,,16.66,,,21695.8743,,,22901.20065,,,23624.39646,,,1449.5428
3152.799,,3327.9545,,3433.0478,,2,,1.8,,,1.9,,,1.96,,,5675.0382,,,5990.3181,,,6179.48604,,,3222.8612
509.058,,537.339,,554.3076,,29,,26.1,,,27.55,,,28.42,,,13286.4138,,,14024.5479,,,14467.42836,,,520.3704
3603.15,,3803.325,,3923.43,,20,,18,,,19,,,19.6,,,64856.7,,,68459.85,,,70621.74,,,3683.22
2772.936,,2926.988,,3019.4192,,6,,5.4,,,5.7,,,5.88,,,14973.8544,,,15805.7352,,,16304.86368,,,2834.5568
2878.686,,3038.613,,3134.5692,,8,,7.2,,,7.6,,,7.84,,,20726.5392,,,21878.0136,,,22568.89824,,,2942.6568
2900.385,,3061.5175,,3158.197,,29,,26.1,,,27.55,,,28.42,,,75700.0485,,,79905.60675,,,82428.9417,,,2964.838
2554.443,,2696.3565,,2781.5046,,48,,43.2,,,45.6,,,47.04,,,110351.9376,,,116482.6008,,,120160.9987,,,2611.2084
2976.975,,3142.3625,,3241.595,,33,,29.7,,,31.35,,,32.34,,,88416.1575,,,93328.16625,,,96275.3715,,,3043.13
3293.478,,3476.449,,3586.2316,,3,,2.7,,,2.85,,,2.94,,,8892.3906,,,9386.4123,,,9682.82532,,,3366.6664
3769.794,,3979.227,,4104.8868,,35,,31.5,,,33.25,,,34.3,,,118748.511,,,125345.6505,,,129303.9342,,,3853.5672
3537.054,,3733.557,,3851.4588,,5,,4.5,,,4.75,,,4.9,,,15916.743,,,16801.0065,,,17331.5646,,,3615.6552
4338.18,,4579.19,,4723.796,,27,,24.3,,,25.65,,,26.46,,,105417.774,,,111274.317,,,114788.2428,,,4434.584
1315.971,,1389.0805,,1432.9462,,44,,39.6,,,41.8,,,43.12,,,52112.4516,,,55007.5878,,,56744.66952,,,1345.2148
1871.676,,1975.658,,2038.0472,,12,,10.8,,,11.4,,,11.76,,,20214.1008,,,21337.1064,,,22010.90976,,,1913.2688
4477.707,,4726.4685,,4875.7254,,20,,18,,,19,,,19.6,,,80598.726,,,85076.433,,,87763.0572,,,4577.2116
2089.683,,2205.7765,,2275.4326,,45,,40.5,,,42.75,,,44.1,,,84632.1615,,,89333.94825,,,92155.0203,,,2136.1204
723.141,,763.3155,,787.4202,,20,,18,,,19,,,19.6,,,13016.538,,,13739.679,,,14173.5636,,,739.2108
2574.378,,2717.399,,2803.2116,,9,,8.1,,,8.55,,,8.82,,,20852.4618,,,22010.9319,,,22706.01396,,,2631.5864
840.636,,887.338,,915.3592,,39,,35.1,,,37.05,,,38.22,,,29506.3236,,,31145.5638,,,32129.10792,,,859.3168
1057.698,,1116.459,,1151.7156,,4,,3.6,,,3.8,,,3.92,,,3807.7128,,,4019.2524,,,4146.17616,,,1081.2024
4766.985,,5031.8175,,5190.717,,19,,17.1,,,18.05,,,18.62,,,81515.4435,,,86044.07925,,,88761.2607,,,4872.918
2773.35,,2927.425,,3019.87,,38,,34.2,,,36.1,,,37.24,,,94848.57,,,100117.935,,,103279.554,,,2834.98
1359.387,,1434.9085,,1480.2214,,27,,24.3,,,25.65,,,26.46,,,33033.1041,,,34868.27655,,,35969.38002,,,1389.5956
4705.137,,4966.5335,,5123.3714,,45,,40.5,,,42.75,,,44.1,,,190558.0485,,,201144.6068,,,207496.5417,,,4809.6956
4476.042,,4724.711,,4873.9124,,43,,38.7,,,40.85,,,42.14,,,173222.8254,,,182846.3157,,,188620.4099,,,4575.5096
2336.949,,2466.7795,,2544.6778,,13,,11.7,,,12.35,,,12.74,,,27342.3033,,,28861.32015,,,29772.73026,,,2388.8812
1297.692,,1369.786,,1413.0424,,13,,11.7,,,12.35,,,12.74,,,15182.9964,,,16026.4962,,,16532.59608,,,1326.5296
4182.552,,4414.916,,4554.3344,,22,,19.8,,,20.9,,,21.56,,,82814.5296,,,87415.3368,,,90175.82112,,,4275.4976
3432.132,,3622.806,,3737.2104,,28,,25.2,,,26.6,,,27.44,,,86489.7264,,,91294.7112,,,94177.70208,,,3508.4016
3201.642,,3379.511,,3486.2324,,47,,42.3,,,44.65,,,46.06,,,135429.4566,,,142953.3153,,,147467.6305,,,3272.7896
4225.986,,4460.763,,4601.6292,,45,,40.5,,,42.75,,,44.1,,,171152.433,,,180660.9015,,,186365.9826,,,4319.8968
3305.601,,3489.2455,,3599.4322,,22,,19.8,,,20.9,,,21.56,,,65450.8998,,,69087.0609,,,71268.75756,,,3379.0588
1507.473,,1591.2215,,1641.4706,,43,,38.7,,,40.85,,,42.14,,,58339.2051,,,61580.27205,,,63524.91222,,,1540.9724
3403.395,,3592.4725,,3705.919,,19,,17.1,,,18.05,,,18.62,,,58198.0545,,,61431.27975,,,63371.2149,,,3479.026
1646.244,,1737.702,,1792.5768,,8,,7.2,,,7.6,,,7.84,,,11852.9568,,,12511.4544,,,12906.55296,,,1682.8272
3502.458,,3697.039,,3813.7876,,8,,7.2,,,7.6,,,7.84,,,25217.6976,,,26618.6808,,,27459.27072,,,3580.2904
2843.892,,3001.886,,3096.6824,,42,,37.8,,,39.9,,,41.16,,,107499.1176,,,113471.2908,,,117054.5947,,,2907.0896
720.54,,760.57,,784.588,,26,,23.4,,,24.7,,,25.48,,,16860.636,,,17797.338,,,18359.3592,,,736.552
2585.52,,2729.16,,2815.344,,48,,43.2,,,45.6,,,47.04,,,111694.464,,,117899.712,,,121622.8608,,,2642.976
1741.725,,1838.4875,,1896.545,,26,,23.4,,,24.7,,,25.48,,,40756.365,,,43020.6075,,,44379.153,,,1780.43
1874.268,,1978.394,,2040.8696,,23,,20.7,,,21.85,,,22.54,,,38797.3476,,,40952.7558,,,42246.00072,,,1915.9184
2908.188,,3069.754,,3166.6936,,43,,38.7,,,40.85,,,42.14,,,112546.8756,,,118799.4798,,,122551.0423,,,2972.8144
1840.977,,1943.2535,,2004.6194,,13,,11.7,,,12.35,,,12.74,,,21539.4309,,,22736.06595,,,23454.04698,,,1881.8876
3649.896,,3852.668,,3974.3312,,28,,25.2,,,26.6,,,27.44,,,91977.3792,,,97087.2336,,,100153.1462,,,3731.0048
401.499,,423.8045,,437.1878,,9,,8.1,,,8.55,,,8.82,,,3252.1419,,,3432.81645,,,3541.22118,,,410.4212
3407.319,,3596.6145,,3710.1918,,20,,18,,,19,,,19.6,,,61331.742,,,64739.061,,,66783.4524,,,3483.0372
3832.956,,4045.898,,4173.6632,,19,,17.1,,,18.05,,,18.62,,,65543.5476,,,69184.8558,,,71369.64072,,,3918.1328
3401.046,,3589.993,,3703.3612,,48,,43.2,,,45.6,,,47.04,,,146925.1872,,,155087.6976,,,159985.2038,,,3476.6248
2392.254,,2525.157,,2604.8988,,39,,35.1,,,37.05,,,38.22,,,83968.1154,,,88633.0107,,,91431.94788,,,2445.4152
4572.666,,4826.703,,4979.1252,,12,,10.8,,,11.4,,,11.76,,,49384.7928,,,52128.3924,,,53774.55216,,,4674.2808
1775.358,,1873.989,,1933.1676,,15,,13.5,,,14.25,,,14.7,,,23967.333,,,25298.8515,,,26097.7626,,,1814.8104
157.761,,166.5255,,171.7842,,31,,27.9,,,29.45,,,30.38,,,4401.5319,,,4646.06145,,,4792.77918,,,161.2668
2344.824,,2475.092,,2553.2528,,14,,12.6,,,13.3,,,13.72,,,29544.7824,,,31186.1592,,,32170.98528,,,2396.9312
453.024,,478.192,,493.2928,,11,,9.9,,,10.45,,,10.78,,,4484.9376,,,4734.1008,,,4883.59872,,,463.0912
4571.685,,4825.6675,,4978.057,,26,,23.4,,,24.7,,,25.48,,,106977.429,,,112920.6195,,,116486.5338,,,4673.278
1219.896,,1287.668,,1328.3312,,42,,37.8,,,39.9,,,41.16,,,46112.0688,,,48673.8504,,,50210.91936,,,1247.0048
3954.312,,4173.996,,4305.8064,,27,,24.3,,,25.65,,,26.46,,,96089.7816,,,101428.1028,,,104631.0955,,,4042.1856
3523.869,,3719.6395,,3837.1018,,11,,9.9,,,10.45,,,10.78,,,34886.3031,,,36824.43105,,,37987.30782,,,3602.1772
1139.094,,1202.377,,1240.3468,,38,,34.2,,,36.1,,,37.24,,,38957.0148,,,41121.2934,,,42419.86056,,,1164.4072
3207.771,,3385.9805,,3492.9062,,34,,30.6,,,32.3,,,33.32,,,98157.7926,,,103611.0033,,,106882.9297,,,3279.0548
599.976,,633.308,,653.3072,,43,,38.7,,,40.85,,,42.14,,,23219.0712,,,24509.0196,,,25282.98864,,,613.3088
2216.106,,2339.223,,2413.0932,,19,,17.1,,,18.05,,,18.62,,,37895.4126,,,40000.7133,,,41263.89372,,,2265.3528
347.247,,366.5385,,378.1134,,6,,5.4,,,5.7,,,5.88,,,1875.1338,,,1979.3079,,,2041.81236,,,354.9636
4391.235,,4635.1925,,4781.567,,46,,41.4,,,43.7,,,45.08,,,181797.129,,,191896.9695,,,197956.8738,,,4488.818
4579.254,,4833.657,,4986.2988,,38,,34.2,,,36.1,,,37.24,,,156610.4868,,,165311.0694,,,170531.419,,,4681.0152
1175.418,,1240.719,,1279.8996,,49,,44.1,,,46.55,,,48.02,,,51835.9338,,,54715.7079,,,56443.57236,,,1201.5384
1281.753,,1352.9615,,1395.6866,,42,,37.8,,,39.9,,,41.16,,,48450.2634,,,51141.9447,,,52756.95348,,,1310.2364
3503.457,,3698.0935,,3814.8754,,28,,25.2,,,26.6,,,27.44,,,88287.1164,,,93191.9562,,,96134.86008,,,3581.3116
1535.139,,1620.4245,,1671.5958,,1,,0.9,,,0.95,,,0.98,,,1381.6251,,,1458.38205,,,1504.43622,,,1569.2532
4395.708,,4639.914,,4786.4376,,35,,31.5,,,33.25,,,34.3,,,138464.802,,,146157.291,,,150772.7844,,,4493.3904
2793.987,,2949.2085,,3042.3414,,40,,36,,,38,,,39.2,,,100583.532,,,106171.506,,,109524.2904,,,2856.0756
1741.761,,1838.5255,,1896.5842,,8,,7.2,,,7.6,,,7.84,,,12540.6792,,,13237.3836,,,13655.40624,,,1780.4668
3888.837,,4104.8835,,4234.5114,,47,,42.3,,,44.65,,,46.06,,,164497.8051,,,173636.5721,,,179119.8322,,,3975.2556
2464.812,,2601.746,,2683.9064,,7,,6.3,,,6.65,,,6.86,,,15528.3156,,,16390.9998,,,16908.61032,,,2519.5856
4432.653,,4678.9115,,4826.6666,,11,,9.9,,,10.45,,,10.78,,,43883.2647,,,46321.22385,,,47783.99934,,,4531.1564
4346.568,,4588.044,,4732.9296,,39,,35.1,,,37.05,,,38.22,,,152564.5368,,,161040.3444,,,166125.829,,,4443.1584
1059.975,,1118.8625,,1154.195,,4,,3.6,,,3.8,,,3.92,,,3815.91,,,4027.905,,,4155.102,,,1083.53
233.028,,245.974,,253.7416,,25,,22.5,,,23.75,,,24.5,,,5243.13,,,5534.415,,,5709.186,,,238.2064
4571.712,,4825.696,,4978.0864,,12,,10.8,,,11.4,,,11.76,,,49374.4896,,,52117.5168,,,53763.33312,,,4673.3056
4101.804,,4329.682,,4466.4088,,26,,23.4,,,24.7,,,25.48,,,95982.2136,,,101314.5588,,,104513.9659,,,4192.9552
302.733,,319.5515,,329.6426,,38,,34.2,,,36.1,,,37.24,,,10353.4686,,,10928.6613,,,11273.77692,,,309.4604
3865.365,,4080.1075,,4208.953,,46,,41.4,,,43.7,,,45.08,,,160026.111,,,168916.4505,,,174250.6542,,,3951.262
2272.743,,2399.0065,,2474.7646,,12,,10.8,,,11.4,,,11.76,,,24545.6244,,,25909.2702,,,26727.45768,,,2323.2484
1583.082,,1671.031,,1723.8004,,43,,38.7,,,40.85,,,42.14,,,61265.2734,,,64668.8997,,,66711.07548,,,1618.2616
4320.954,,4561.007,,4705.0388,,37,,33.3,,,35.15,,,36.26,,,143887.7682,,,151881.5331,,,156677.792,,,4416.9752
1047.969,,1106.1895,,1141.1218,,46,,41.4,,,43.7,,,45.08,,,43385.9166,,,45796.2453,,,47242.44252,,,1071.2572
4382.055,,4625.5025,,4771.571,,24,,21.6,,,22.8,,,23.52,,,94652.388,,,99910.854,,,103065.9336,,,4479.434
1070.298,,1129.759,,1165.4356,,16,,14.4,,,15.2,,,15.68,,,15412.2912,,,16268.5296,,,16782.27264,,,1094.0824
2937.564,,3100.762,,3198.6808,,13,,11.7,,,12.35,,,12.74,,,34369.4988,,,36278.9154,,,37424.56536,,,3002.8432
1267.56,,1337.98,,1380.232,,25,,22.5,,,23.75,,,24.5,,,28520.1,,,30104.55,,,31055.22,,,1295.728
2678.409,,2827.2095,,2916.4898,,4,,3.6,,,3.8,,,3.92,,,9642.2724,,,10177.9542,,,10499.36328,,,2737.9292
3197.367,,3374.9985,,3481.5774,,11,,9.9,,,10.45,,,10.78,,,31653.9333,,,33412.48515,,,34467.61626,,,3268.4196
958.995,,1012.2725,,1044.239,,32,,28.8,,,30.4,,,31.36,,,27619.056,,,29153.448,,,30074.0832,,,980.306
2380.086,,2512.313,,2591.6492,,49,,44.1,,,46.55,,,48.02,,,104961.7926,,,110793.0033,,,114291.7297,,,2432.9768
2211.561,,2334.4255,,2408.1442,,7,,6.3,,,6.65,,,6.86,,,13932.8343,,,14706.88065,,,15171.30846,,,2260.7068
681.534,,719.397,,742.1148,,46,,41.4,,,43.7,,,45.08,,,28215.5076,,,29783.0358,,,30723.55272,,,696.6792
3807,,4018.5,,4145.4,,11,,9.9,,,10.45,,,10.78,,,37689.3,,,39783.15,,,41039.46,,,3891.6
1756.116,,1853.678,,1912.2152,,28,,25.2,,,26.6,,,27.44,,,44254.1232,,,46712.6856,,,48187.82304,,,1795.1408
2874.528,,3034.224,,3130.0416,,41,,36.9,,,38.95,,,40.18,,,106070.0832,,,111962.8656,,,115498.535,,,2938.4064
2738.457,,2890.5935,,2981.8754,,23,,20.7,,,21.85,,,22.54,,,56686.0599,,,59835.28545,,,61724.82078,,,2799.3116
2732.562,,2884.371,,2975.4564,,45,,40.5,,,42.75,,,44.1,,,110668.761,,,116817.0255,,,120505.9842,,,2793.2856
860.544,,908.352,,937.0368,,23,,20.7,,,21.85,,,22.54,,,17813.2608,,,18802.8864,,,19396.66176,,,879.6672
1956.123,,2064.7965,,2130.0006,,28,,25.2,,,26.6,,,27.44,,,49294.2996,,,52032.8718,,,53676.01512,,,1999.5924
2322.9,,2451.95,,2529.38,,43,,38.7,,,40.85,,,42.14,,,89896.23,,,94890.465,,,97887.006,,,2374.52
3669.264,,3873.112,,3995.4208,,47,,42.3,,,44.65,,,46.06,,,155209.8672,,,163832.6376,,,169006.2998,,,3750.8032
3803.904,,4015.232,,4142.0288,,26,,23.4,,,24.7,,,25.48,,,89011.3536,,,93956.4288,,,96923.47392,,,3888.4352
2724.309,,2875.6595,,2966.4698,,25,,22.5,,,23.75,,,24.5,,,61296.9525,,,64702.33875,,,66745.5705,,,2784.8492
818.892,,864.386,,891.6824,,29,,26.1,,,27.55,,,28.42,,,21373.0812,,,22560.4746,,,23272.91064,,,837.0896
1318.239,,1391.4745,,1435.4158,,19,,17.1,,,18.05,,,18.62,,,22541.8869,,,23794.21395,,,24545.61018,,,1347.5332
790.587,,834.5085,,860.8614,,33,,29.7,,,31.35,,,32.34,,,23480.4339,,,24784.90245,,,25567.58358,,,808.1556
614.016,,648.128,,668.5952,,36,,32.4,,,34.2,,,35.28,,,19894.1184,,,20999.3472,,,21662.48448,,,627.6608
1867.815,,1971.5825,,2033.843,,14,,12.6,,,13.3,,,13.72,,,23534.469,,,24841.9395,,,25626.4218,,,1909.322
1144.305,,1207.8775,,1246.021,,14,,12.6,,,13.3,,,13.72,,,14418.243,,,15219.2565,,,15699.8646,,,1169.734
1319.562,,1392.871,,1436.8564,,35,,31.5,,,33.25,,,34.3,,,41566.203,,,43875.4365,,,45260.9766,,,1348.8856
610.236,,644.138,,664.4792,,30,,27,,,28.5,,,29.4,,,16476.372,,,17391.726,,,17940.9384,,,623.7968
211.167,,222.8985,,229.9374,,28,,25.2,,,26.6,,,27.44,,,5321.4084,,,5617.0422,,,5794.42248,,,215.8596
903.672,,953.876,,983.9984,,17,,15.3,,,16.15,,,16.66,,,13826.1816,,,14594.3028,,,15055.17552,,,923.7536
1016.019,,1072.4645,,1106.3318,,3,,2.7,,,2.85,,,2.94,,,2743.2513,,,2895.65415,,,2987.09586,,,1038.5972
2037.024,,2150.192,,2218.0928,,16,,14.4,,,15.2,,,15.68,,,29333.1456,,,30962.7648,,,31940.53632,,,2082.2912
2665.404,,2813.482,,2902.3288,,46,,41.4,,,43.7,,,45.08,,,110347.7256,,,116478.1548,,,120156.4123,,,2724.6352
1028.718,,1085.869,,1120.1596,,30,,27,,,28.5,,,29.4,,,27775.386,,,29318.463,,,30244.3092,,,1051.5784
2228.337,,2352.1335,,2426.4114,,29,,26.1,,,27.55,,,28.42,,,58159.5957,,,61390.68435,,,63329.33754,,,2277.8556
1952.874,,2061.367,,2126.4628,,45,,40.5,,,42.75,,,44.1,,,79091.397,,,83485.3635,,,86121.7434,,,1996.2712
1196.334,,1262.797,,1302.6748,,15,,13.5,,,14.25,,,14.7,,,16150.509,,,17047.7595,,,17586.1098,,,1222.9192
473.526,,499.833,,515.6172,,46,,41.4,,,43.7,,,45.08,,,19603.9764,,,20693.0862,,,21346.55208,,,484.0488
2325.915,,2455.1325,,2532.663,,25,,22.5,,,23.75,,,24.5,,,52333.0875,,,55240.48125,,,56984.9175,,,2377.602
3438.27,,3629.285,,3743.894,,38,,34.2,,,36.1,,,37.24,,,117588.834,,,124121.547,,,128041.1748,,,3514.676
1502.955,,1586.4525,,1636.551,,42,,37.8,,,39.9,,,41.16,,,56811.699,,,59967.9045,,,61861.6278,,,1536.354
960.894,,1014.277,,1046.3068,,47,,42.3,,,44.65,,,46.06,,,40645.8162,,,42903.9171,,,44258.77764,,,982.2472
4056.129,,4281.4695,,4416.6738,,38,,34.2,,,36.1,,,37.24,,,138719.6118,,,146426.2569,,,151050.244,,,4146.2652
1507.815,,1591.5825,,1641.843,,23,,20.7,,,21.85,,,22.54,,,31211.7705,,,32945.75775,,,33986.1501,,,1541.322
1309.212,,1381.946,,1425.5864,,25,,22.5,,,23.75,,,24.5,,,29457.27,,,31093.785,,,32075.694,,,1338.3056
3949.191,,4168.5905,,4300.2302,,42,,37.8,,,39.9,,,41.16,,,149279.4198,,,157572.7209,,,162548.7016,,,4036.9508
4118.85,,4347.675,,4484.97,,7,,6.3,,,6.65,,,6.86,,,25948.755,,,27390.3525,,,28255.311,,,4210.38
2128.815,,2247.0825,,2318.043,,22,,19.8,,,20.9,,,21.56,,,42150.537,,,44492.2335,,,45897.2514,,,2176.122
2311.857,,2440.2935,,2517.3554,,17,,15.3,,,16.15,,,16.66,,,35371.4121,,,37336.49055,,,38515.53762,,,2363.2316
1427.661,,1506.9755,,1554.5642,,18,,16.2,,,17.1,,,17.64,,,23128.1082,,,24413.0031,,,25183.94004,,,1459.3868
607.986,,641.763,,662.0292,,49,,44.1,,,46.55,,,48.02,,,26812.1826,,,28301.7483,,,29195.48772,,,621.4968
2636.505,,2782.9775,,2870.861,,41,,36.9,,,38.95,,,40.18,,,97287.0345,,,102691.8698,,,105934.7709,,,2695.094
755.928,,797.924,,823.1216,,10,,9,,,9.5,,,9.8,,,6803.352,,,7181.316,,,7408.0944,,,772.7264
2320.92,,2449.86,,2527.224,,10,,9,,,9.5,,,9.8,,,20888.28,,,22048.74,,,22745.016,,,2372.496
4272.363,,4509.7165,,4652.1286,,7,,6.3,,,6.65,,,6.86,,,26915.8869,,,28411.21395,,,29308.41018,,,4367.3044
4727.763,,4990.4165,,5148.0086,,48,,43.2,,,45.6,,,47.04,,,204239.3616,,,215585.9928,,,222393.9715,,,4832.8244
1360.134,,1435.697,,1481.0348,,38,,34.2,,,36.1,,,37.24,,,46516.5828,,,49100.8374,,,50651.39016,,,1390.3592
3081.294,,3252.477,,3355.1868,,27,,24.3,,,25.65,,,26.46,,,74875.4442,,,79035.1911,,,81531.03924,,,3149.7672
2395.386,,2528.463,,2608.3092,,33,,29.7,,,31.35,,,32.34,,,71142.9642,,,75095.3511,,,77466.78324,,,2448.6168
4224.51,,4459.205,,4600.022,,1,,0.9,,,0.95,,,0.98,,,3802.059,,,4013.2845,,,4140.0198,,,4318.388
1379.781,,1456.4355,,1502.4282,,44,,39.6,,,41.8,,,43.12,,,54639.3276,,,57674.8458,,,59496.15672,,,1410.4428
197.172,,208.126,,214.6984,,34,,30.6,,,32.3,,,33.32,,,6033.4632,,,6368.6556,,,6569.77104,,,201.5536
1003.716,,1059.478,,1092.9352,,4,,3.6,,,3.8,,,3.92,,,3613.3776,,,3814.1208,,,3934.56672,,,1026.0208
1966.878,,2076.149,,2141.7116,,17,,15.3,,,16.15,,,16.66,,,30093.2334,,,31765.0797,,,32768.18748,,,2010.5864
1482.525,,1564.8875,,1614.305,,4,,3.6,,,3.8,,,3.92,,,5337.09,,,5633.595,,,5811.498,,,1515.47
3845.628,,4059.274,,4187.4616,,43,,38.7,,,40.85,,,42.14,,,148825.8036,,,157093.9038,,,162054.7639,,,3931.0864
3441.69,,3632.895,,3747.618,,26,,23.4,,,24.7,,,25.48,,,80535.546,,,85009.743,,,87694.2612,,,3518.172
1457.721,,1538.7055,,1587.2962,,4,,3.6,,,3.8,,,3.92,,,5247.7956,,,5539.3398,,,5714.26632,,,1490.1148
2099.871,,2216.5305,,2286.5262,,1,,0.9,,,0.95,,,0.98,,,1889.8839,,,1994.87745,,,2057.87358,,,2146.5348
617.625,,651.9375,,672.525,,7,,6.3,,,6.65,,,6.86,,,3891.0375,,,4107.20625,,,4236.9075,,,631.35
4314.609,,4554.3095,,4698.1298,,30,,27,,,28.5,,,29.4,,,116494.443,,,122966.3565,,,126849.5046,,,4410.4892
4282.299,,4520.2045,,4662.9478,,9,,8.1,,,8.55,,,8.82,,,34686.6219,,,36613.65645,,,37769.87718,,,4377.4612
4606.947,,4862.8885,,5016.4534,,35,,31.5,,,33.25,,,34.3,,,145118.8305,,,153180.9878,,,158018.2821,,,4709.3236
4166.982,,4398.481,,4537.3804,,8,,7.2,,,7.6,,,7.84,,,30002.2704,,,31669.0632,,,32669.13888,,,4259.5816
1093.104,,1153.832,,1190.2688,,24,,21.6,,,22.8,,,23.52,,,23611.0464,,,24922.7712,,,25709.80608,,,1117.3952
380.817,,401.9735,,414.6674,,19,,17.1,,,18.05,,,18.62,,,6511.9707,,,6873.74685,,,7090.81254,,,389.2796
2812.509,,2968.7595,,3062.5098,,36,,32.4,,,34.2,,,35.28,,,91125.2916,,,96187.8078,,,99225.31752,,,2875.0092
4462.902,,4710.841,,4859.6044,,43,,38.7,,,40.85,,,42.14,,,172714.3074,,,182309.5467,,,188066.6903,,,4562.0776
1259.181,,1329.1355,,1371.1082,,27,,24.3,,,25.65,,,26.46,,,30598.0983,,,32297.99265,,,33317.92926,,,1287.1628
465.462,,491.321,,506.8364,,32,,28.8,,,30.4,,,31.36,,,13405.3056,,,14150.0448,,,14596.88832,,,475.8056
3891.339,,4107.5245,,4237.2358,,14,,12.6,,,13.3,,,13.72,,,49030.8714,,,51754.8087,,,53389.17108,,,3977.8132
577.062,,609.121,,628.3564,,18,,16.2,,,17.1,,,17.64,,,9348.4044,,,9867.7602,,,10179.37368,,,589.8856
2043.891,,2157.4405,,2225.5702,,28,,25.2,,,26.6,,,27.44,,,51506.0532,,,54367.5006,,,56084.36904,,,2089.3108
3133.548,,3307.634,,3412.0856,,29,,26.1,,,27.55,,,28.42,,,81785.6028,,,86329.2474,,,89055.43416,,,3203.1824
1155.924,,1220.142,,1258.6728,,16,,14.4,,,15.2,,,15.68,,,16645.3056,,,17570.0448,,,18124.88832,,,1181.6112
731.619,,772.2645,,796.6518,,35,,31.5,,,33.25,,,34.3,,,23045.9985,,,24326.33175,,,25094.5317,,,747.8772
3599.019,,3798.9645,,3918.9318,,47,,42.3,,,44.65,,,46.06,,,152238.5037,,,160696.1984,,,165770.8151,,,3678.9972
2973.735,,3138.9425,,3238.067,,31,,27.9,,,29.45,,,30.38,,,82967.2065,,,87576.49575,,,90342.0693,,,3039.818
4897.935,,5170.0425,,5333.307,,4,,3.6,,,3.8,,,3.92,,,17632.566,,,18612.153,,,19199.9052,,,5006.778
1670.76,,1763.58,,1819.272,,37,,33.3,,,35.15,,,36.26,,,55636.308,,,58727.214,,,60581.7576,,,1707.888
394.443,,416.3565,,429.5046,,17,,15.3,,,16.15,,,16.66,,,6034.9779,,,6370.25445,,,6571.42038,,,403.2084
3369.051,,3556.2205,,3668.5222,,39,,35.1,,,37.05,,,38.22,,,118253.6901,,,124823.3396,,,128765.1292,,,3443.9188
2634.012,,2780.346,,2868.1464,,48,,43.2,,,45.6,,,47.04,,,113789.3184,,,120110.9472,,,123903.9245,,,2692.5456
